"screenName","id","time","isRetweet","isPinned","isReplyTo","text","hashtags__hashtag","hashtags__indices__001","hashtags__indices__002","userMentions__screenName","userMentions__indices__001","userMentions__indices__002","urls__url","urls__indices__001","urls__indices__002","images__001","images__002","images__003","images__004","replyCount","retweetCount","favoriteCount","quote__screenName","quote__id","quote__text"
"MarsWxReport","1067965640386977793","2018-11-29T02:17:05.000Z","False","False","False","Sol 2242 (2018-11-26), high -2C/28F, low -70C/-93F, pressure at 8.48 hPa, daylight 06:29-18:45","","","","","","","","","","","","","","0","6","19","","",""
"MarsWxReport","1067965639481004032","2018-11-29T02:17:04.000Z","False","False","False","Sol 2241 (2018-11-25), high -2C/28F, low -70C/-93F, pressure at 8.50 hPa, daylight 06:29-18:45","","","","","","","","","","","","","","0","6","9","","",""
"MarsWxReport","1067240863825313792","2018-11-27T02:17:04.000Z","False","False","False","Sol 2240 (2018-11-24), high 0C/32F, low -70C/-93F, pressure at 8.49 hPa, daylight 06:28-18:44","","","","","","","","","","","","","","3","4","16","","",""
"MarsWxReport","1067163356077920256","2018-11-26T21:09:05.000Z","False","False","False","Even through the dust covered lens cap of InSight’s first image, you can make out a blue cast to the sunlight caused by fine particulate in the Martian atmosphere","","","","","","","atmospherehttps://twitter.com/NASA/status/1067146825931661313","152","213","","","","","0","18","44","NASA","1067146825931661313","📸 Wish you were here! @NASAInSight sent home its first photo after #MarsLanding:\n\nInSight’s view is a flat, smooth expanse called Elysium Planitia, but its workspace is below the surface, where it will study Mars’ deep interior. pic.twitter.com/3EU70jXQJw"
"MarsWxReport","1067151987672780817","2018-11-26T20:23:55.000Z","False","False","False","The Martian robot meteorologist population increased by one today.\n\nWell done @NASAInSight team, looking forward to seeing that wind data.","","","","NASAInSight","78","90","","","","","","","","1","25","71","","",""
"MarsWxReport","1066878475276075009","2018-11-26T02:17:04.000Z","False","False","False","Sol 2239 (2018-11-23), high -2C/28F, low -70C/-93F, pressure at 8.52 hPa, daylight 06:28-18:44","","","","","","","","","","","","","","0","10","23","","",""
"MarsWxReport","1066153701704957953","2018-11-24T02:17:05.000Z","False","False","False","Sol 2238 (2018-11-22), high -2C/28F, low -69C/-92F, pressure at 8.53 hPa, daylight 06:27-18:43","","","","","","","","","","","","","","1","5","15","","",""
"MarsWxReport","1066153701008687109","2018-11-24T02:17:05.000Z","False","False","False","Sol 2237 (2018-11-21), high -3C/26F, low -70C/-93F, pressure at 8.54 hPa, daylight 06:27-18:43","","","","","","","","","","","","","","0","2","10","","",""
"MarsWxReport","1066153699771338752","2018-11-24T02:17:04.000Z","False","False","False","Sol 2236 (2018-11-20), high -3C/26F, low -71C/-95F, pressure at 8.57 hPa, daylight 06:26-18:42","","","","","","","","","","","","","","0","2","7","","",""
"MarsWxReport","1066153698877935616","2018-11-24T02:17:04.000Z","False","False","False","Sol 2235 (2018-11-19), high 2C/35F, low -70C/-93F, pressure at 8.53 hPa, daylight 06:25-18:42","","","","","","","","","","","","","","0","2","8","","",""
"MarsWxReport","1065066536321331200","2018-11-21T02:17:04.000Z","False","False","False","Sol 2234 (2018-11-18), high 2C/35F, low -70C/-93F, pressure at 8.57 hPa, daylight 06:25-18:41","","","","","","","","","","","","","","0","9","20","","",""
"MarsWxReport","1064704150397743104","2018-11-20T02:17:05.000Z","False","False","False","Sol 2233 (2018-11-17), high -4C/24F, low -72C/-97F, pressure at 8.61 hPa, daylight 06:24-18:41","","","","","","","","","","","","","","0","6","9","","",""
"MarsWxReport","1064704149672071170","2018-11-20T02:17:05.000Z","False","False","False","Sol 2232 (2018-11-16), high -3C/26F, low -73C/-99F, pressure at 8.58 hPa, daylight 06:24-18:40","","","","","","","","","","","","","","0","2","5","","",""
"MarsWxReport","1064704148824821760","2018-11-20T02:17:04.000Z","False","False","False","Sol 2231 (2018-11-15), high -10C/14F, low -73C/-99F, pressure at 8.60 hPa, daylight 06:23-18:40","","","","","","","","","","","","","","0","2","5","","",""
"MarsWxReport","1063616986251436032","2018-11-17T02:17:05.000Z","False","False","False","Sol 2230 (2018-11-14), high -5C/23F, low -72C/-97F, pressure at 8.59 hPa, daylight 06:22-18:39","","","","","","","","","","","","","","1","5","11","","",""
"MarsWxReport","1062892209844994051","2018-11-15T02:17:05.000Z","False","False","False","Sol 2229 (2018-11-13), high -2C/28F, low -71C/-95F, pressure at 8.62 hPa, daylight 06:22-18:39","","","","","","","","","","","","","","1","4","8","","",""
"MarsWxReport","1062892208624414720","2018-11-15T02:17:04.000Z","False","False","False","Sol 2228 (2018-11-12), high -31C/-23F, low -71C/-95F, pressure at 8.84 hPa, daylight 06:21-18:38","","","","","","","","","","","","","","0","2","7","","",""
"MarsWxReport","1062167435132985345","2018-11-13T02:17:05.000Z","False","False","False","Sol 2227 (2018-11-11), high -3C/26F, low -72C/-97F, pressure at 8.63 hPa, daylight 06:21-18:38","","","","","","","","","","","","","","0","7","16","","",""
"MarsWxReport","1062167434046697472","2018-11-13T02:17:05.000Z","False","False","False","Sol 2226 (2018-11-10), high -4C/24F, low -73C/-99F, pressure at 8.63 hPa, daylight 06:20-18:37","","","","","","","","","","","","","","0","1","3","","",""
"MarsWxReport","1062167433081962496","2018-11-13T02:17:04.000Z","False","False","False","Sol 2225 (2018-11-09), high 1C/33F, low -71C/-95F, pressure at 8.64 hPa, daylight 06:19-18:36","","","","","","","","","","","","","","0","3","8","","",""
"MarsWxReport","1061080271192231936","2018-11-10T02:17:05.000Z","False","False","False","Sol 2224 (2018-11-08), high 0C/32F, low -72C/-97F, pressure at 8.65 hPa, daylight 06:19-18:36","","","","","","","","","","","","","","0","5","10","","",""
"MarsWxReport","1060717882861068288","2018-11-09T02:17:05.000Z","False","False","False","Sol 2223 (2018-11-07), high 2C/35F, low -64C/-83F, pressure at 8.50 hPa, daylight 06:18-18:35","","","","","","","","","","","","","","1","6","13","","",""
"MarsWxReport","1060355493422608384","2018-11-08T02:17:04.000Z","False","False","False","Sol 2222 (2018-11-06), high -3C/26F, low -70C/-93F, pressure at 8.65 hPa, daylight 06:17-18:35","","","","","","","","","","","","","","1","6","16","","",""
"MarsWxReport","1060355492323774465","2018-11-08T02:17:04.000Z","False","False","False","Sol 2221 (2018-11-05), high -4C/24F, low -70C/-93F, pressure at 8.65 hPa, daylight 06:17-18:34","","","","","","","","","","","","","","0","3","10","","",""
"MarsWxReport","1059993109143142400","2018-11-07T02:17:05.000Z","False","False","False","Sol 2220 (2018-11-04), high -10C/14F, low -73C/-99F, pressure at 8.66 hPa, daylight 06:16-18:33","","","","","","","","","","","","","","0","6","10","","",""
"MarsWxReport","1059870308264501250","2018-11-06T18:09:07.000Z","False","False","False","Current temps on Mars are around -90ºF and the nearest polling place is 77 million miles away. Its considerably warmer and closer for you. Go vote.","","","","","","","","","","https://pbs.twimg.com/media/DrVqIeUW4AMofJC.jpg","","","","1","10","17","","",""
"MarsWxReport","1059630722317729794","2018-11-06T02:17:05.000Z","False","False","False","Sol 2219 (2018-11-03), high -7C/19F, low -71C/-95F, pressure at 8.68 hPa, daylight 06:15-18:33","","","","","","","","","","","","","","0","3","4","","",""
"MarsWxReport","1059630721202040832","2018-11-06T02:17:05.000Z","False","False","False","Sol 2218 (2018-11-02), high -7C/19F, low -71C/-95F, pressure at 8.66 hPa, daylight 06:15-18:32","","","","","","","","","","","","","","0","2","4","","",""
"MarsWxReport","1059630720048680965","2018-11-06T02:17:05.000Z","False","False","False","Sol 2217 (2018-11-01), high -13C/8F, low -71C/-95F, pressure at 8.68 hPa, daylight 06:14-18:32","","","","","","","","","","","","","","0","3","3","","",""
"MarsWxReport","1059630719067136000","2018-11-06T02:17:05.000Z","False","False","False","Sol 2216 (2018-10-31), high -12C/10F, low -69C/-92F, pressure at 8.68 hPa, daylight 06:13-18:31","","","","","","","","","","","","","","0","2","3","","",""
"MarsWxReport","1059630717901201408","2018-11-06T02:17:04.000Z","False","False","False","Sol 2214 (2018-10-28), high -13C/8F, low -73C/-99F, pressure at 8.72 hPa, daylight 06:12-18:30","","","","","","","","","","","","","","0","2","6","","",""
"MarsWxReport","1057094006549725185","2018-10-30T02:17:05.000Z","False","False","False","Sol 2213 (2018-10-27), high -12C/10F, low -70C/-93F, pressure at 8.74 hPa, daylight 06:11-18:29","","","","","","","","","","","","","","0","11","15","","",""
"MarsWxReport","1057094005702438914","2018-10-30T02:17:05.000Z","False","False","False","Sol 2212 (2018-10-26), high -13C/8F, low -71C/-95F, pressure at 8.77 hPa, daylight 06:11-18:28","","","","","","","","","","","","","","0","3","4","","",""
"MarsWxReport","1057094004918116352","2018-10-30T02:17:05.000Z","False","False","False","Sol 2211 (2018-10-25), high -13C/8F, low -71C/-95F, pressure at 8.76 hPa, daylight 06:10-18:28","","","","","","","","","","","","","","0","3","3","","",""
"MarsWxReport","1057094003936636928","2018-10-30T02:17:05.000Z","False","False","False","Sol 2210 (2018-10-24), high -11C/12F, low -74C/-101F, pressure at 8.77 hPa, daylight 06:09-18:27","","","","","","","","","","","","","","0","3","5","","",""
"MarsWxReport","1055976640172449792","2018-10-27T00:17:04.000Z","False","False","False","Sol 2209 (2018-10-23), high -18C/0F, low -73C/-99F, pressure at 8.79 hPa, daylight 06:09-18:26","","","","","","","","","","","","","","1","5","12","","",""
"MarsWxReport","1055479145478737921","2018-10-25T15:20:12.000Z","False","False","False","Sol 2208 (2018-10-22), high -18C/0F, low -75C/-102F, pressure at 8.80 hPa, daylight 06:08-18:26","","","","","","","","","","","","","","0","8","13","","",""
"MarsWxReport","1055479144639815681","2018-10-25T15:20:12.000Z","False","False","False","Sol 2207 (2018-10-21), high -14C/6F, low -72C/-97F, pressure at 8.81 hPa, daylight 06:07-18:25","","","","","","","","","","","","","","0","2","4","","",""
"MarsWxReport","1055479143582887936","2018-10-25T15:20:12.000Z","False","False","False","Sol 2206 (2018-10-20), high -14C/6F, low -74C/-101F, pressure at 8.81 hPa, daylight 06:06-18:24","","","","","","","","","","","","","","0","2","3","","",""
"MarsWxReport","1055479142551044096","2018-10-25T15:20:12.000Z","False","False","False","Sol 2205 (2018-10-19), high -13C/8F, low -70C/-93F, pressure at 8.80 hPa, daylight 06:06-18:24","","","","","","","","","","","","","","0","2","3","","",""
"MarsWxReport","1055479141380882433","2018-10-25T15:20:11.000Z","False","False","False","Sol 2204 (2018-10-18), high -14C/6F, low -56C/-68F, pressure at 8.54 hPa, daylight 06:05-18:23","","","","","","","","","","","","","","1","2","6","","",""
"MarsWxReport","1053683875573129217","2018-10-20T16:26:27.000Z","False","False","False","Wondering where the Mars weather reports have been?  Curiosity is back online after a memory anomaly on Sol 2172. Read more here: https://mars.jpl.nasa.gov/msl/mission/mars-rover-curiosity-mission-updates/?mu=sol-2204-curiosity-science-is-baaaack …","","","","","","","https://mars.jpl.nasa.gov/msl/mission/mars-rover-curiosity-mission-updates/?mu=sol-2204-curiosity-science-is-baaaack","130","246","","","","","1","11","27","","",""
"MarsWxReport","1053439926098976774","2018-10-20T00:17:05.000Z","False","False","False","Sol 2174 (2018-09-17), high -22C/-7F, low -68C/-90F, pressure at 8.96 hPa, daylight 05:45-18:01","","","","","","","","","","","","","","2","6","17","","",""
"MarsWxReport","1053439924739997697","2018-10-20T00:17:04.000Z","False","False","False","Sol 2173 (2018-09-16), high -14C/6F, low -65C/-84F, pressure at 8.93 hPa, daylight 05:44-18:01","","","","","","","","","","","","","","0","1","6","","",""
"MarsWxReport","1053439923863384066","2018-10-20T00:17:04.000Z","False","False","False","Sol 2172 (2018-09-15), high -14C/6F, low -73C/-99F, pressure at 8.93 hPa, daylight 05:43-18:00","","","","","","","","","","","","","","0","1","4","","",""
"MarsWxReport","1044907402091483136","2018-09-26T11:11:52.000Z","False","False","False","That dusty dot on the slopes of the Mars’ Perseverance Valley is the Opportunity rover, as seen by MRO’s HiRISE camera.  We last heard from Oppy over 100 days ago. https://www.nasa.gov/feature/jpl/opportunity-emerges-in-a-dusty-picture …","","","","","","","https://www.nasa.gov/feature/jpl/opportunity-emerges-in-a-dusty-picture","164","235","https://pbs.twimg.com/media/DoBBZajWkAIiy6v.jpg","","","","1","11","22","","",""
"MarsWxReport","1041843517113475075","2018-09-18T00:17:05.000Z","False","False","False","Sol 2171 (2018-09-14), high -12C/10F, low -65C/-84F, pressure at 8.79 hPa, daylight 05:43-17:59","","","","","","","","","","","","","","1","11","17","","",""
"MarsWxReport","1041843516010385408","2018-09-18T00:17:05.000Z","False","False","False","Sol 2170 (2018-09-13), high -12C/10F, low -68C/-90F, pressure at 8.86 hPa, daylight 05:42-17:59","","","","","","","","","","","","","","0","2","7","","",""
"MarsWxReport","1040756354309349376","2018-09-15T00:17:05.000Z","False","False","False","Sol 2169 (2018-09-12), high -10C/14F, low -70C/-93F, pressure at 8.82 hPa, daylight 05:41-17:58","","","","","","","","","","","","","","0","8","13","","",""
"MarsWxReport","1040756352656785408","2018-09-15T00:17:05.000Z","False","False","False","Sol 2168 (2018-09-11), high -13C/8F, low -69C/-92F, pressure at 8.99 hPa, daylight 05:41-17:57","","","","","","","","","","","","","","0","2","6","","",""
"MarsWxReport","1040756351457210368","2018-09-15T00:17:05.000Z","False","False","False","Sol 2167 (2018-09-10), high -12C/10F, low -73C/-99F, pressure at 8.85 hPa, daylight 05:40-17:57","","","","","","","","","","","","","","2","4","11","","",""
"MarsWxReport","1040031573855412225","2018-09-13T00:17:04.000Z","False","False","False","Sol 2166 (2018-09-09), high -10C/14F, low -72C/-97F, pressure at 8.87 hPa, daylight 05:40-17:56","","","","","","","","","","","","","","0","5","15","","",""
"MarsWxReport","1039310961025458176","2018-09-11T00:33:37.000Z","False","False","False","Congrats to NASA/JPL for the Emmy Award for Outstanding Original Interactive Program for its coverage of the Cassini mission's Grand Finale at Saturn. https://www.jpl.nasa.gov/news/news.php?feature=7232 …","","","","","","","https://www.jpl.nasa.gov/news/news.php?feature=7232","151","202","","","","","0","4","8","VeronicaMcG","1039221529005813762","The hardware has been delivered. Welcome to @NASAJPL. pic.twitter.com/fzhgORW2DN"
"","","","","","","","","","","","","","https://twitter.com/VeronicaMcG/status/1039221529005813762","204","262","","","","","","","","","",""
"MarsWxReport","1039306799013355521","2018-09-11T00:17:04.000Z","False","False","False","Sol 2165 (2018-09-08), high -10C/14F, low -70C/-93F, pressure at 8.87 hPa, daylight 05:39-17:55","","","","","","","","","","","","","","0","7","12","","",""
"MarsWxReport","1039306798015098880","2018-09-11T00:17:04.000Z","False","False","False","Sol 2164 (2018-09-07), high -8C/17F, low -68C/-90F, pressure at 8.86 hPa, daylight 05:39-17:55","","","","","","","","","","","","","","0","3","6","","",""
"MarsWxReport","1039306796853325824","2018-09-11T00:17:04.000Z","False","False","False","Sol 2163 (2018-09-06), high -5C/23F, low -70C/-93F, pressure at 8.86 hPa, daylight 05:38-17:54","","","","","","","","","","","","","","1","4","8","","",""
"MarsWxReport","1038219633726316544","2018-09-08T00:17:04.000Z","False","False","False","Sol 2162 (2018-09-05), high -5C/23F, low -69C/-92F, pressure at 8.85 hPa, daylight 05:37-17:53","","","","","","","","","","","","","","1","6","21","","",""
"MarsWxReport","1038204982946881536","2018-09-07T23:18:51.000Z","False","False","False","This is how big Opportunity’s wheels are","","","","","","","arehttps://twitter.com/cirquelar/status/1037866353963593728","37","96","","","","","0","2","14","cirquelar","1037866353963593728","#norovercontext pic.twitter.com/dCl0DLQYxK"
"MarsWxReport","1037494861501362176","2018-09-06T00:17:05.000Z","False","False","False","Sol 2161 (2018-09-04), high -5C/23F, low -68C/-90F, pressure at 8.84 hPa, daylight 05:37-17:53","","","","","","","","","","","","","","1","5","10","","",""
"MarsWxReport","1037494859869892608","2018-09-06T00:17:04.000Z","False","False","False","Sol 2160 (2018-09-03), high -8C/17F, low -68C/-90F, pressure at 8.85 hPa, daylight 05:36-17:52","","","","","","","","","","","","","","0","1","8","","",""
"MarsWxReport","1037132470553124864","2018-09-05T00:17:04.000Z","False","False","False","Sol 2159 (2018-09-02), high -10C/14F, low -68C/-90F, pressure at 8.83 hPa, daylight 05:36-17:51","","","","","","","","","","","","","","0","6","15","","",""
"MarsWxReport","1036770085283803138","2018-09-04T00:17:05.000Z","False","False","False","Sol 2158 (2018-09-01), high -7C/19F, low -67C/-88F, pressure at 8.80 hPa, daylight 05:35-17:51","","","","","","","","","","","","","","1","11","16","","",""
"MarsWxReport","1036770084407177216","2018-09-04T00:17:05.000Z","False","False","False","Sol 2157 (2018-08-31), high -5C/23F, low -67C/-88F, pressure at 8.77 hPa, daylight 05:35-17:50","","","","","","","","","","","","","","0","3","7","","",""
"MarsWxReport","1036770083442438144","2018-09-04T00:17:04.000Z","False","False","False","Sol 2156 (2018-08-30), high -6C/21F, low -71C/-95F, pressure at 8.79 hPa, daylight 05:34-17:49","","","","","","","","","","","","","","0","3","5","","",""
"MarsWxReport","1036639658405507073","2018-09-03T15:38:49.000Z","False","False","False","On this day in 1976, Viking 2 landed on Mars. Like its predecessor Viking 1, it measured wind, pressure and temperature data.\n\nhttps://www-k12.atmos.washington.edu/k12/resources/mars_data-information/temperature_overview.html …","","","","","","","https://www-k12.atmos.washington.edu/k12/resources/mars_data-information/temperature_overview.html","127","225","https://pbs.twimg.com/media/DmLiQseX4AIYs8J.jpg","","","","0","2","11","","",""
"MarsWxReport","1036309238191202304","2018-09-02T17:45:50.000Z","False","False","False","Clearing skies bring warmer days and cooler nights to Gale Crater.\nhttps://www.wral.com/clearing-mars-skies-raise-hope-for-rover-recovery/17814521/ …","","","","","","","https://www.wral.com/clearing-mars-skies-raise-hope-for-rover-recovery/17814521/","67","147","https://pbs.twimg.com/media/DmG1waYV4AEwJLe.jpg","","","","0","12","17","","",""
"MarsWxReport","1035682920864858112","2018-09-01T00:17:05.000Z","False","False","False","Sol 2155 (2018-08-29), high -12C/10F, low -76C/-104F, pressure at 8.78 hPa, daylight 05:34-17:49","","","","","","","","","","","","","","1","10","20","","",""
"MarsWxReport","1034958141937668096","2018-08-30T00:17:04.000Z","False","False","False","Sol 2154 (2018-08-28), high -10C/14F, low -73C/-99F, pressure at 8.78 hPa, daylight 05:33-17:48","","","","","","","","","","","","","","0","9","18","","",""
"MarsWxReport","1034595757121314821","2018-08-29T00:17:05.000Z","False","False","False","Sol 2153 (2018-08-27), high -10C/14F, low -68C/-90F, pressure at 8.80 hPa, daylight 05:33-17:47","","","","","","","","","","","","","","1","8","18","","",""
"MarsWxReport","1034233373596758016","2018-08-28T00:17:06.000Z","False","False","False","Sol 2152 (2018-08-26), high -10C/14F, low -69C/-92F, pressure at 8.78 hPa, daylight 05:32-17:47","","","","","","","","","","","","","","2","9","26","","",""
"MarsWxReport","1034233372363698177","2018-08-28T00:17:05.000Z","False","False","False","Sol 2151 (2018-08-25), high -12C/10F, low -66C/-86F, pressure at 8.76 hPa, daylight 05:32-17:46","","","","","","","","","","","","","","0","4","9","","",""
"MarsWxReport","1034233371344482307","2018-08-28T00:17:05.000Z","False","False","False","Sol 2150 (2018-08-24), high -11C/12F, low -68C/-90F, pressure at 8.74 hPa, daylight 05:31-17:46","","","","","","","","","","","","","","0","2","4","","",""
"MarsWxReport","1034233370245558272","2018-08-28T00:17:05.000Z","False","False","False","Sol 2149 (2018-08-23), high -10C/14F, low -68C/-90F, pressure at 8.74 hPa, daylight 05:31-17:45","","","","","","","","","","","","","","0","2","3","","",""
"MarsWxReport","1034233369201201153","2018-08-28T00:17:05.000Z","False","False","False","Sol 2148 (2018-08-22), high -13C/8F, low -67C/-88F, pressure at 8.72 hPa, daylight 05:30-17:44","","","","","","","","","","","","","","1","3","6","","",""
"MarsWxReport","1032421425779560450","2018-08-23T00:17:04.000Z","False","False","False","Sol 2147 (2018-08-21), high -15C/5F, low -68C/-90F, pressure at 8.70 hPa, daylight 05:30-17:44","","","","","","","","","","","","","","0","11","22","","",""
"MarsWxReport","1032059038316617728","2018-08-22T00:17:04.000Z","False","False","False","Sol 2146 (2018-08-20), high -10C/14F, low -67C/-88F, pressure at 8.70 hPa, daylight 05:29-17:43","","","","","","","","","","","","","","0","11","18","","",""
"MarsWxReport","1031696653475041280","2018-08-21T00:17:04.000Z","False","False","False","Sol 2145 (2018-08-19), high -10C/14F, low -66C/-86F, pressure at 8.68 hPa, daylight 05:29-17:43","","","","","","","","","","","","","","1","8","12","","",""
"MarsWxReport","1031696652460072960","2018-08-21T00:17:04.000Z","False","False","False","Sol 2144 (2018-08-18), high -11C/12F, low -67C/-88F, pressure at 8.67 hPa, daylight 05:29-17:42","","","","","","","","","","","","","","1","2","8","","",""
"MarsWxReport","1031696651566690304","2018-08-21T00:17:04.000Z","False","False","False","Sol 2143 (2018-08-17), high -12C/10F, low -71C/-95F, pressure at 8.65 hPa, daylight 05:28-17:42","","","","","","","","","","","","","","0","2","4","","",""
"MarsWxReport","1030609491161743361","2018-08-18T00:17:05.000Z","False","False","False","Sol 2142 (2018-08-15), high -10C/14F, low -71C/-95F, pressure at 8.65 hPa, daylight 05:28-17:41","","","","","","","","","","","","","","1","15","31","","",""
"MarsWxReport","1030609490033434624","2018-08-18T00:17:04.000Z","False","False","False","Sol 2141 (2018-08-14), high -17C/1F, low -66C/-86F, pressure at 8.63 hPa, daylight 05:27-17:41","","","","","","","","","","","","","","0","2","10","","",""
"MarsWxReport","1030427022139564032","2018-08-17T12:12:01.000Z","False","False","False","Clearing skies following the Mars dust storm are evident in these images by @TerryLovejoy66","","","","TerryLovejoy66pic","76","94","","","","https://pbs.twimg.com/media/DkzPiWtX0AEqY4t.jpg","","","","1","26","53","","",""
"MarsWxReport","1030265537400635392","2018-08-17T01:30:20.000Z","False","False","False","Sol 2140 (2018-08-13), high -10C/14F, low -70C/-93F, pressure at 8.58 hPa, daylight 05:27-17:40","","","","","","","","","","","","","","0","5","6","","",""
"MarsWxReport","1030265536352055296","2018-08-17T01:30:19.000Z","False","False","False","Sol 2139 (2018-08-12), high -11C/12F, low -70C/-93F, pressure at 8.57 hPa, daylight 05:27-17:40","","","","","","","","","","","","","","0","4","6","","",""
"MarsWxReport","1030265535370612736","2018-08-17T01:30:19.000Z","False","False","False","Sol 2138 (2018-08-11), high -16C/3F, low -68C/-90F, pressure at 8.58 hPa, daylight 05:26-17:39","","","","","","","","","","","","","","0","2","4","","",""
"MarsWxReport","1030265534519107585","2018-08-17T01:30:19.000Z","False","False","False","Sol 2137 (2018-08-10), high -13C/8F, low -66C/-86F, pressure at 8.57 hPa, daylight 05:26-17:38","","","","","","","","","","","","","","0","5","6","","",""
"MarsWxReport","1030265533323730944","2018-08-17T01:30:19.000Z","False","False","False","Sol 2136 (2018-08-09), high -13C/8F, low -66C/-86F, pressure at 8.56 hPa, daylight 05:26-17:38","","","","","","","","","","","","","","0","3","4","","",""
"MarsWxReport","1030265532380053505","2018-08-17T01:30:18.000Z","False","False","False","Sol 2135 (2018-08-08), high -15C/5F, low -66C/-86F, pressure at 8.54 hPa, daylight 05:25-17:37","","","","","","","","","","","","","","0","2","2","","",""
"MarsWxReport","1030265531524374530","2018-08-17T01:30:18.000Z","False","False","False","Sol 2134 (2018-08-07), high -14C/6F, low -65C/-84F, pressure at 8.51 hPa, daylight 05:25-17:37","","","","","","","","","","","","","","0","1","3","","",""
"MarsWxReport","1030265530568122370","2018-08-17T01:30:18.000Z","False","False","False","Sol 2133 (2018-08-06), high -18C/0F, low -65C/-84F, pressure at 8.49 hPa, daylight 05:24-17:37","","","","","","","","","","","","","","0","1","1","","",""
"MarsWxReport","1030265529481748482","2018-08-17T01:30:18.000Z","False","False","False","Sol 2132 (2018-08-05), high -16C/3F, low -69C/-92F, pressure at 8.47 hPa, daylight 05:24-17:36","","","","","","","","","","","","","","0","1","3","","",""
"MarsWxReport","1030265528374513664","2018-08-17T01:30:18.000Z","False","False","False","Sol 2131 (2018-08-04), high -21C/-5F, low -67C/-88F, pressure at 8.46 hPa, daylight 05:24-17:36","","","","","","","","","","","","","","0","1","3","","",""
"MarsWxReport","1030265527267196933","2018-08-17T01:30:17.000Z","False","False","False","Sol 2130 (2018-08-03), high -18C/0F, low -62C/-79F, pressure at 8.44 hPa, daylight 05:24-17:35","","","","","","","","","","","","","","0","1","1","","",""
"MarsWxReport","1030265526298263558","2018-08-17T01:30:17.000Z","False","False","False","Sol 2129 (2018-08-02), high -21C/-5F, low -66C/-86F, pressure at 8.43 hPa, daylight 05:23-17:35","","","","","","","","","","","","","","0","1","2","","",""
"MarsWxReport","1030265525228711937","2018-08-17T01:30:17.000Z","False","False","False","Sol 2128 (2018-08-01), high -20C/-3F, low -65C/-84F, pressure at 8.41 hPa, daylight 05:23-17:34","","","","","","","","","","","","","","0","1","2","","",""
"MarsWxReport","1030265524381515780","2018-08-17T01:30:17.000Z","False","False","False","Sol 2127 (2018-07-31), high -18C/0F, low -69C/-92F, pressure at 8.38 hPa, daylight 05:23-17:34","","","","","","","","","","","","","","0","1","1","","",""
"MarsWxReport","1030265522775109632","2018-08-17T01:30:16.000Z","False","False","False","Sol 2126 (2018-07-30), high -18C/0F, low -63C/-81F, pressure at 8.37 hPa, daylight 05:22-17:33","","","","","","","","","","","","","","0","0","3","","",""
"MarsWxReport","1030265521588105216","2018-08-17T01:30:16.000Z","False","False","False","Sol 2125 (2018-07-29), high -17C/1F, low -66C/-86F, pressure at 8.34 hPa, daylight 05:22-17:33","","","","","","","","","","","","","","0","0","5","","",""
"MarsWxReport","1030265520644345856","2018-08-17T01:30:16.000Z","False","False","False","Sol 2124 (2018-07-28), high -17C/1F, low -67C/-88F, pressure at 8.32 hPa, daylight 05:22-17:33","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265519495163904","2018-08-17T01:30:15.000Z","False","False","False","Sol 2123 (2018-07-27), high -18C/0F, low -68C/-90F, pressure at 8.31 hPa, daylight 05:22-17:32","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265518106836992","2018-08-17T01:30:15.000Z","False","False","False","Sol 2122 (2018-07-26), high -14C/6F, low -63C/-81F, pressure at 8.30 hPa, daylight 05:21-17:32","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265517213458433","2018-08-17T01:30:15.000Z","False","False","False","Sol 2121 (2018-07-25), high -18C/0F, low -62C/-79F, pressure at 8.29 hPa, daylight 05:21-17:31","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265516282335232","2018-08-17T01:30:15.000Z","False","False","False","Sol 2120 (2018-07-24), high -16C/3F, low -67C/-88F, pressure at 8.28 hPa, daylight 05:21-17:31","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265515443400704","2018-08-17T01:30:14.000Z","False","False","False","Sol 2119 (2018-07-23), high -16C/3F, low -69C/-92F, pressure at 8.24 hPa, daylight 05:21-17:31","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265514579423232","2018-08-17T01:30:14.000Z","False","False","False","Sol 2118 (2018-07-22), high -19C/-2F, low -68C/-90F, pressure at 8.22 hPa, daylight 05:20-17:30","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265513577013248","2018-08-17T01:30:14.000Z","False","False","False","Sol 2117 (2018-07-21), high -19C/-2F, low -64C/-83F, pressure at 8.22 hPa, daylight 05:20-17:30","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265512368988160","2018-08-17T01:30:14.000Z","False","False","False","Sol 2116 (2018-07-20), high -21C/-5F, low -62C/-79F, pressure at 8.20 hPa, daylight 05:20-17:30","","","","","","","","","","","","","","0","0","2","","",""
"MarsWxReport","1030265511446278144","2018-08-17T01:30:13.000Z","False","False","False","Sol 2115 (2018-07-19), high -21C/-5F, low -61C/-77F, pressure at 8.18 hPa, daylight 05:20-17:29","","","","","","","","","","","","","","0","0","2","","",""
